NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
36;2;11;3:05.650;0;;49.713;0;1:19.618;0;56.319;0;135.8;28:33.792;13:59:37.354;0:49.713;1:19.618;0:56.319;134.8;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;12;4:13.422;0;;1:30.339;0;1:36.706;0;1:06.377;0;99.5;32:47.214;14:03:50.776;1:30.339;1:36.706;1:06.377;133.8;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;13;3:45.750;0;;1:11.880;0;1:35.828;0;58.042;0;111.7;36:32.964;14:07:36.526;1:11.880;1:35.828;0:58.042;107.3;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;14;3:30.829;0;;1:11.165;0;1:25.263;0;54.401;0;119.6;40:03.793;14:11:07.355;1:11.165;1:25.263;0:54.401;125.0;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;15;3:17.305;0;B;58.856;0;1:20.116;0;58.333;0;127.8;43:21.098;14:14:24.660;0:58.856;1:20.116;0:58.333;143.5;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;16;3:20.481;0;;1:17.304;0;1:14.289;0;48.888;0;125.8;46:41.579;14:17:45.141;1:17.304;1:14.289;0:48.888;225.3;André NEGRÃO;0:00:47.761;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;17;3:09.439;0;;53.899;0;1:19.746;0;55.794;0;133.1;49:51.018;14:20:54.580;0:53.899;1:19.746;0:55.794;184.9;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;18;2:35.330;0;;43.796;0;1:13.749;0;37.785;0;162.3;52:26.348;14:23:29.910;0:43.796;1:13.749;0:37.785;175.6;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;19;2:35.699;0;;42.241;0;1:13.718;0;39.740;0;161.9;55:02.047;14:26:05.609;0:42.241;1:13.718;0:39.740;214.2;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;20;2:32.764;0;;41.085;0;1:13.743;0;37.936;0;165.1;57:34.811;14:28:38.373;0:41.085;1:13.743;0:37.936;228.1;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;21;2:28.032;0;;39.293;0;1:11.325;0;37.414;0;170.3;1:00:02.843;14:31:06.405;0:39.293;1:11.325;0:37.414;238.7;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;22;2:27.105;0;;40.550;0;1:09.906;0;36.649;0;171.4;1:02:29.948;14:33:33.510;0:40.550;1:09.906;0:36.649;244.6;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;23;2:51.554;0;;44.697;0;1:16.640;0;50.217;0;147.0;1:05:21.502;14:36:25.064;0:44.697;1:16.640;0:50.217;206.4;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;24;2:56.650;0;;47.883;0;1:18.113;0;50.654;0;142.7;1:08:18.152;14:39:21.714;0:47.883;1:18.113;0:50.654;186.2;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;25;4:20.248;0;;1:28.604;0;1:51.626;0;1:00.018;0;96.9;1:12:38.400;14:43:41.962;1:28.604;1:51.626;1:00.018;88.6;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;26;2:59.009;0;;58.553;0;1:18.219;0;42.237;0;140.9;1:15:37.409;14:46:40.971;0:58.553;1:18.219;0:42.237;147.4;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;27;2:57.370;0;B;46.836;0;1:19.763;0;50.771;0;142.2;1:18:34.779;14:49:38.341;0:46.836;1:19.763;0:50.771;198.8;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;28;3:11.531;0;;1:18.934;0;1:16.183;0;36.414;0;131.6;1:21:46.310;14:52:49.872;1:18.934;1:16.183;0:36.414;219.4;André NEGRÃO;0:00:49.679;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;29;2:28.838;0;;39.255;0;1:11.924;0;37.659;0;169.4;1:24:15.148;14:55:18.710;0:39.255;1:11.924;0:37.659;231.0;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;30;2:18.834;0;;38.183;0;1:06.685;0;33.966;0;181.6;1:26:33.982;14:57:37.544;0:38.183;1:06.685;0:33.966;256.2;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;31;2:13.538;0;;36.959;0;1:04.009;0;32.570;0;188.8;1:28:47.520;14:59:51.082;0:36.959;1:04.009;0:32.570;271.6;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;32;2:11.142;0;;35.987;0;1:02.843;0;32.312;0;192.3;1:30:58.662;15:02:02.224;0:35.987;1:02.843;0:32.312;269.6;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;33;2:09.980;0;;36.387;0;1:01.243;0;32.350;0;194.0;1:33:08.642;15:04:12.204;0:36.387;1:01.243;0:32.350;279.3;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;34;2:13.229;0;;36.304;0;1:04.807;0;32.118;2;189.3;1:35:21.871;15:06:25.433;0:36.304;1:04.807;0:32.118;272.3;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;35;2:09.075;0;;35.931;0;1:00.254;0;32.890;0;195.3;1:37:30.946;15:08:34.508;0:35.931;1:00.254;0:32.890;283.7;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;36;2:06.538;0;;35.798;0;58.602;0;32.138;0;199.3;1:39:37.484;15:10:41.046;0:35.798;0:58.602;0:32.138;285.2;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;37;2:08.163;0;;37.281;0;58.133;0;32.749;0;196.7;1:41:45.647;15:12:49.209;0:37.281;0:58.133;0:32.749;275.0;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;38;2:05.951;0;;35.716;0;57.607;0;32.628;0;200.2;1:43:51.598;15:14:55.160;0:35.716;0:57.607;0:32.628;288.2;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;39;2:08.072;0;;35.594;2;59.701;0;32.777;0;196.9;1:45:59.670;15:17:03.232;0:35.594;0:59.701;0:32.777;286.7;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;40;2:08.621;0;;38.253;0;57.626;0;32.742;0;196.0;1:48:08.291;15:19:11.853;0:38.253;0:57.626;0:32.742;284.4;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;41;2:08.721;0;;35.945;0;59.138;0;33.638;0;195.9;1:50:17.012;15:21:20.574;0:35.945;0:59.138;0:33.638;289.0;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;42;2:06.178;0;;35.925;0;57.561;1;32.692;0;199.8;1:52:23.190;15:23:26.752;0:35.925;0:57.561;0:32.692;291.3;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;43;2:05.556;2;;35.639;0;57.598;0;32.319;0;200.8;1:54:28.746;15:25:32.308;0:35.639;0:57.598;0:32.319;292.9;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;44;2:06.527;0;;35.818;0;58.387;0;32.322;0;199.3;1:56:35.273;15:27:38.835;0:35.818;0:58.387;0:32.322;294.5;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;2;45;4:50.775;0;B;1:12.795;0;2:08.911;0;1:29.069;0;86.7;2:01:26.048;15:32:29.610;1:12.795;2:08.911;1:29.069;80.0;André NEGRÃO;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;46;3:00.191;0;;1:27.609;0;59.695;0;32.887;0;139.9;2:04:26.239;15:35:29.801;1:27.609;0:59.695;0:32.887;283.7;Pierre THIRIET;0:00:57.507;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;47;2:08.201;0;;37.306;0;57.554;0;33.341;0;196.7;2:06:34.440;15:37:38.002;0:37.306;0:57.554;0:33.341;283.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;48;2:07.256;0;;35.940;0;58.880;0;32.436;1;198.1;2:08:41.696;15:39:45.258;0:35.940;0:58.880;0:32.436;280.0;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;49;2:08.592;0;;35.754;1;59.216;0;33.622;0;196.1;2:10:50.288;15:41:53.850;0:35.754;0:59.216;0:33.622;292.9;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;50;2:06.348;0;;36.180;0;57.347;2;32.821;0;199.6;2:12:56.636;15:44:00.198;0:36.180;0:57.347;0:32.821;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;51;3:02.133;0;;35.804;0;1:01.155;0;1:25.174;0;138.4;2:15:58.769;15:47:02.331;0:35.804;1:01.155;1:25.174;292.9;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;52;4:32.106;0;;1:41.528;0;2:08.969;0;41.609;0;92.7;2:20:30.875;15:51:34.437;1:41.528;2:08.969;0:41.609;79.9;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;53;2:09.029;0;;37.327;0;58.925;0;32.777;0;195.4;2:22:39.904;15:53:43.466;0:37.327;0:58.925;0:32.777;284.4;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;54;2:09.257;0;;36.112;0;59.681;0;33.464;0;195.1;2:24:49.161;15:55:52.723;0:36.112;0:59.681;0:33.464;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;55;2:08.362;0;;36.232;0;59.065;0;33.065;0;196.4;2:26:57.523;15:58:01.085;0:36.232;0:59.065;0:33.065;289.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;56;2:09.437;0;;35.974;0;59.851;0;33.612;0;194.8;2:29:06.960;16:00:10.522;0:35.974;0:59.851;0:33.612;292.1;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;57;2:12.014;0;;37.082;0;59.484;0;35.448;0;191.0;2:31:18.974;16:02:22.536;0:37.082;0:59.484;0:35.448;287.4;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;58;2:17.313;0;;36.897;0;1:02.716;0;37.700;0;183.6;2:33:36.287;16:04:39.849;0:36.897;1:02.716;0:37.700;288.2;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;59;2:13.549;0;;36.762;0;1:02.409;0;34.378;0;188.8;2:35:49.836;16:06:53.398;0:36.762;1:02.409;0:34.378;283.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;60;2:07.781;0;;36.094;0;58.891;0;32.796;0;197.3;2:37:57.617;16:09:01.179;0:36.094;0:58.891;0:32.796;289.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;61;2:11.624;0;;35.809;0;1:02.947;0;32.868;0;191.6;2:40:09.241;16:11:12.803;0:35.809;1:02.947;0:32.868;293.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;62;2:07.404;0;;36.032;0;58.616;0;32.756;0;197.9;2:42:16.645;16:13:20.207;0:36.032;0:58.616;0:32.756;292.1;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;63;2:07.363;0;;36.155;0;57.858;0;33.350;0;198.0;2:44:24.008;16:15:27.570;0:36.155;0:57.858;0:33.350;290.5;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;64;2:13.428;0;B;36.097;0;57.975;0;39.356;0;189.0;2:46:37.436;16:17:40.998;0:36.097;0:57.975;0:39.356;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;65;2:53.311;0;;1:20.973;0;59.439;0;32.899;0;145.5;2:49:30.747;16:20:34.309;1:20.973;0:59.439;0:32.899;284.4;Pierre THIRIET;0:00:54.542;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;66;2:08.137;0;;36.342;0;58.636;0;33.159;0;196.8;2:51:38.884;16:22:42.446;0:36.342;0:58.636;0:33.159;289.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;67;2:07.386;0;;36.160;0;58.318;0;32.908;0;197.9;2:53:46.270;16:24:49.832;0:36.160;0:58.318;0:32.908;289.0;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;68;2:07.774;0;;36.452;0;58.419;0;32.903;0;197.3;2:55:54.044;16:26:57.606;0:36.452;0:58.419;0:32.903;289.0;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;69;2:08.017;0;;36.187;0;58.933;0;32.897;0;197.0;2:58:02.061;16:29:05.623;0:36.187;0:58.933;0:32.897;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;70;2:08.036;0;;36.240;0;59.069;0;32.727;0;196.9;3:00:10.097;16:31:13.659;0:36.240;0:59.069;0:32.727;287.4;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;71;2:07.338;0;;36.140;0;58.379;0;32.819;0;198.0;3:02:17.435;16:33:20.997;0:36.140;0:58.379;0:32.819;289.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;72;2:07.115;0;;36.062;0;58.212;0;32.841;0;198.4;3:04:24.550;16:35:28.112;0:36.062;0:58.212;0:32.841;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;73;2:07.670;0;;36.146;0;58.505;0;33.019;0;197.5;3:06:32.220;16:37:35.782;0:36.146;0:58.505;0:33.019;292.1;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;74;2:09.376;0;;36.321;0;59.693;0;33.362;0;194.9;3:08:41.596;16:39:45.158;0:36.321;0:59.693;0:33.362;289.7;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;75;2:09.946;0;;36.439;0;59.434;0;34.073;0;194.0;3:10:51.542;16:41:55.104;0:36.439;0:59.434;0:34.073;290.5;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;76;2:07.710;0;;36.227;0;58.712;0;32.771;0;197.4;3:12:59.252;16:44:02.814;0:36.227;0:58.712;0:32.771;292.1;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;77;2:06.972;0;;35.921;0;58.398;0;32.653;0;198.6;3:15:06.224;16:46:09.786;0:35.921;0:58.398;0:32.653;292.1;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;78;2:09.962;0;;36.014;0;59.982;0;33.966;0;194.0;3:17:16.186;16:48:19.748;0:36.014;0:59.982;0:33.966;291.3;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;79;2:07.587;0;;36.199;0;58.535;0;32.853;0;197.6;3:19:23.773;16:50:27.335;0:36.199;0:58.535;0:32.853;289.0;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;80;2:10.403;0;;36.884;0;59.525;0;33.994;0;193.4;3:21:34.176;16:52:37.738;0:36.884;0:59.525;0:33.994;289.0;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;3;81;2:49.813;0;B;43.205;0;1:11.443;0;55.165;0;148.5;3:24:23.989;16:55:27.551;0:43.205;1:11.443;0:55.165;229.6;Pierre THIRIET;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;82;3:17.640;0;;1:25.449;0;1:14.207;0;37.984;0;127.6;3:27:41.629;16:58:45.191;1:25.449;1:14.207;0:37.984;199.6;Nicolas LAPIERRE;0:00:55.046;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;83;2:30.391;0;;40.618;0;1:11.482;0;38.291;0;167.7;3:30:12.020;17:01:15.582;0:40.618;1:11.482;0:38.291;257.4;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;84;2:30.279;0;;40.180;0;1:12.708;0;37.391;0;167.8;3:32:42.299;17:03:45.861;0:40.180;1:12.708;0:37.391;255.0;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;85;2:27.986;0;;39.826;0;1:10.742;0;37.418;0;170.4;3:35:10.285;17:06:13.847;0:39.826;1:10.742;0:37.418;258.0;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;86;2:29.361;0;;40.386;0;1:10.682;0;38.293;0;168.8;3:37:39.646;17:08:43.208;0:40.386;1:10.682;0:38.293;246.3;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;87;2:29.939;0;;39.958;0;1:12.395;0;37.586;0;168.2;3:40:09.585;17:11:13.147;0:39.958;1:12.395;0:37.586;246.8;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;88;2:28.046;0;;39.830;0;1:10.855;0;37.361;0;170.3;3:42:37.631;17:13:41.193;0:39.830;1:10.855;0:37.361;259.9;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;89;2:28.489;0;;39.560;0;1:11.559;0;37.370;0;169.8;3:45:06.120;17:16:09.682;0:39.560;1:11.559;0:37.370;273.6;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;90;2:27.722;0;;39.561;0;1:11.255;0;36.906;0;170.7;3:47:33.842;17:18:37.404;0:39.561;1:11.255;0:36.906;249.7;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;91;2:29.118;0;;41.050;0;1:11.427;0;36.641;0;169.1;3:50:02.960;17:21:06.522;0:41.050;1:11.427;0:36.641;249.1;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;92;2:27.576;0;;39.957;0;1:10.627;0;36.992;0;170.9;3:52:30.536;17:23:34.098;0:39.957;1:10.627;0:36.992;258.0;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;93;2:28.608;0;;39.574;0;1:12.005;0;37.029;0;169.7;3:54:59.144;17:26:02.706;0:39.574;1:12.005;0:37.029;239.2;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;94;2:27.137;0;;39.842;0;1:10.930;0;36.365;0;171.4;3:57:26.281;17:28:29.843;0:39.842;1:10.930;0:36.365;246.8;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;95;2:27.384;0;;39.547;0;1:11.643;0;36.194;0;171.1;3:59:53.665;17:30:57.227;0:39.547;1:11.643;0:36.194;245.7;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;96;2:24.542;0;;39.458;0;1:09.408;0;35.676;0;174.4;4:02:18.207;17:33:21.769;0:39.458;1:09.408;0:35.676;249.7;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;97;2:21.593;0;;38.870;0;1:07.092;0;35.631;0;178.1;4:04:39.800;17:35:43.362;0:38.870;1:07.092;0:35.631;261.1;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;98;2:21.292;0;;38.689;1;1:07.040;1;35.563;1;178.5;4:07:01.092;17:38:04.654;0:38.689;1:07.040;0:35.563;266.9;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;99;2:30.746;0;B;38.736;0;1:08.222;0;43.788;0;167.3;4:09:31.838;17:40:35.400;0:38.736;1:08.222;0:43.788;275.0;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;100;3:14.011;0;;1:27.306;0;1:09.160;0;37.545;0;130.0;4:12:45.849;17:43:49.411;1:27.306;1:09.160;0:37.545;265.6;Nicolas LAPIERRE;0:00:56.053;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;101;2:29.709;0;;39.949;0;1:12.385;0;37.375;0;168.4;4:15:15.558;17:46:19.120;0:39.949;1:12.385;0:37.375;234.5;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;102;2:33.005;0;;39.486;0;1:10.265;0;43.254;0;164.8;4:17:48.563;17:48:52.125;0:39.486;1:10.265;0:43.254;257.4;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;103;4:54.196;0;;1:26.291;0;2:10.140;0;1:17.765;0;85.7;4:22:42.759;17:53:46.321;1:26.291;2:10.140;1:17.765;69.2;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;104;5:04.211;0;;1:43.601;0;2:06.293;0;1:14.317;0;82.9;4:27:46.970;17:58:50.532;1:43.601;2:06.293;1:14.317;64.9;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;105;3:49.885;0;;1:09.384;0;1:43.519;0;56.982;0;109.7;4:31:36.855;18:02:40.417;1:09.384;1:43.519;0:56.982;141.8;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;106;3:36.152;0;;1:01.528;0;1:39.998;0;54.626;0;116.7;4:35:13.007;18:06:16.569;1:01.528;1:39.998;0:54.626;161.3;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;107;3:27.798;0;;56.576;0;1:37.779;0;53.443;0;121.3;4:38:40.805;18:09:44.367;0:56.576;1:37.779;0:53.443;163.2;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;108;3:22.758;0;;53.055;0;1:38.072;0;51.631;0;124.4;4:42:03.563;18:13:07.125;0:53.055;1:38.072;0:51.631;163.4;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;109;3:35.779;0;;52.834;0;1:42.671;0;1:00.274;0;116.9;4:45:39.342;18:16:42.904;0:52.834;1:42.671;1:00.274;158.9;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;110;2:33.814;0;;41.619;0;1:13.687;0;38.508;0;163.9;4:48:13.156;18:19:16.718;0:41.619;1:13.687;0:38.508;235.1;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
36;1;111;2:32.421;0;;40.863;0;1:13.185;0;38.373;0;165.4;4:50:45.577;18:21:49.139;0:40.863;1:13.185;0:38.373;244.1;Nicolas LAPIERRE;;LMP2;;Signatech Alpine Matmut;Alpine;
